Time,Ultrasonic_p2_01,Ultrasonic_p2_02,Ultrasonic_p2_03,Ultrasonic_p2_04,Ultrasonic_p2_05,Ultrasonic_p2_06,Ultrasonic_p2_07,Ultrasonic_p2_08,Ultrasonic_p2_09,Ultrasonic_p2_10,Ultrasonic_p2_11,Ultrasonic_p2_12,Ultrasonic_p2_13,Ultrasonic_p2_14,Ultrasonic_p2_15,Ultrasonic_p2_16,Ultrasonic_p2_17
232.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
232.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
232.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
232.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
233.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.300,
233.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
233.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
233.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.000,
233.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
233.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
233.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
233.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
233.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
233.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
234.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
234.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
234.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
234.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
234.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
234.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
234.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
234.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
234.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
234.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
235.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
235.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
235.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.900,
235.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
235.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
235.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
235.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
235.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
235.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
235.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
236.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.600,
236.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
236.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
236.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
236.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
236.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
236.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
236.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
236.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
236.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
237.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
237.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
237.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
237.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
237.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.500,
237.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
237.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
237.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
237.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
237.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
238.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
238.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
238.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.300,
238.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
238.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
238.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
238.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
238.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
238.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
238.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
239.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
239.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
239.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
239.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
239.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
239.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
239.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
239.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
239.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
239.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
240.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
240.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
240.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
240.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
240.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
240.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
240.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
240.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
240.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
240.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
241.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
241.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
241.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
241.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.700,
241.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
241.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
241.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.700,
241.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.600,
241.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.400,
241.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
242.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
242.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.400,
242.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.900,
242.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
242.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.200,
242.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
242.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
242.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
242.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
242.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
243.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
243.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
243.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
243.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
243.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
243.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
243.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
243.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
243.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
243.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
244.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
244.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
244.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
244.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
244.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
244.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
244.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
244.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
244.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
244.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
245.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
245.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
245.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
245.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
245.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.800,
245.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.400,
245.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
245.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
245.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
245.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
246.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
246.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
246.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
246.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
246.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
246.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
246.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
246.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
246.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
246.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
247.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
247.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
247.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
247.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
247.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
247.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.600,
247.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
247.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
247.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
247.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
248.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.900,
248.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
248.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
248.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
248.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
248.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
248.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.900,
248.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
248.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.300,
248.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
249.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.600,
249.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
249.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
249.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
249.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.400,
249.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
249.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
249.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
249.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
249.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
250.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
250.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
250.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.700,
250.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.400,
250.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
250.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
250.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
250.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.500,
250.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
250.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
251.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
251.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
251.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
251.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
251.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
251.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
251.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.700,
251.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
251.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.900,
251.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
252.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
252.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
252.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
252.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
252.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.400,
252.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
252.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.800,
252.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
252.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.900,
252.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.900,
253.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
253.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
253.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
253.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
253.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.000,
253.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.400,
253.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
253.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
253.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.000,
253.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
254.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
254.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
254.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
254.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
254.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
254.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
254.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
254.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
254.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.300,
254.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.700,
255.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
255.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
255.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.100,
255.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
255.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
255.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.600,
255.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.000,
255.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
255.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.900,
255.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
256.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
256.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
256.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
256.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
256.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
256.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
256.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.800,
256.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
256.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
256.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
257.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
257.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.200,
257.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
257.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.700,
257.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
257.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.200,
257.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
257.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
257.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
257.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
258.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
258.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
258.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.000,
258.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.600,
258.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
258.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.200,
258.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.700,
258.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.600,
258.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
258.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.400,
259.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
259.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
259.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.900,
259.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.100,
259.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.500,
259.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.300,
259.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.200,
259.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
259.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
259.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.800,
260.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
260.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
260.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34.800,
260.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.900,
260.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.200,
260.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.600,
260.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
260.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.000,
260.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
260.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.000,
261.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.500,
261.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
261.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
261.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.100,
261.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
261.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.900,
261.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
261.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
261.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.000,
261.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.600,
262.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.500,
262.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.800,
262.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
262.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.100,
262.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.500,
262.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.100,
262.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.100,
262.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.600,
262.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
262.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.900,
263.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.500,
263.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.600,
263.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.800,
263.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
263.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
263.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.100,
263.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
263.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
263.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.800,
263.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
264.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
264.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
264.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.000,
264.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
264.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
264.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.600,
264.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.900,
264.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
264.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.200,
264.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
265.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.700,
265.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.000,
265.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.900,
265.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.400,
265.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.000,
265.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.600,
265.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
265.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.400,
265.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
265.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.900,
266.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44.300,
266.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.100,
